StudentID,Student,Class,Section,Subject,Marks,Attendance,Month
101585,Navya Iyer,CSE,D,English,61,66,Mar
101586,Varun Yadav,CSE,D,Math,59,89,Jan
101586,Varun Yadav,CSE,D,Physics,94,56,Jan
101586,Varun Yadav,CSE,D,Chemistry,56,98,Jan
101586,Varun Yadav,CSE,D,Programming,83,68,Jan
101586,Varun Yadav,CSE,D,English,43,93,Jan
101586,Varun Yadav,CSE,D,Math,87,60,Feb
101586,Varun Yadav,CSE,D,Physics,47,97,Feb
101586,Varun Yadav,CSE,D,Chemistry,87,71,Feb
101586,Varun Yadav,CSE,D,Programming,81,67,Feb
101586,Varun Yadav,CSE,D,English,100,57,Feb
101586,Varun Yadav,CSE,D,Math,93,57,Mar
101586,Varun Yadav,CSE,D,Physics,47,97,Mar
101586,Varun Yadav,CSE,D,Chemistry,46,98,Mar
101586,Varun Yadav,CSE,D,Programming,94,70,Mar
101586,Varun Yadav,CSE,D,English,59,97,Mar
101587,Myra Yadav,IT,A,Math,90,58,Jan
101587,Myra Yadav,IT,A,Physics,89,68,Jan
101587,Myra Yadav,IT,A,Chemistry,91,69,Jan
101587,Myra Yadav,IT,A,Programming,92,60,Jan
101587,Myra Yadav,IT,A,English,49,94,Jan
101587,Myra Yadav,IT,A,Math,55,89,Feb
101587,Myra Yadav,IT,A,Physics,95,70,Feb
101587,Myra Yadav,IT,A,Chemistry,43,91,Feb
101587,Myra Yadav,IT,A,Programming,98,60,Feb
101587,Myra Yadav,IT,A,English,46,88,Feb
101587,Myra Yadav,IT,A,Math,91,57,Mar
101587,Myra Yadav,IT,A,Physics,57,93,Mar
101587,Myra Yadav,IT,A,Chemistry,47,93,Mar
101587,Myra Yadav,IT,A,Programming,92,59,Mar
101587,Myra Yadav,IT,A,English,50,89,Mar
101588,Bhavya Gupta,IT,D,Math,52,91,Jan
101588,Bhavya Gupta,IT,D,Physics,50,84,Jan
101588,Bhavya Gupta,IT,D,Chemistry,43,79,Jan
101588,Bhavya Gupta,IT,D,Programming,42,88,Jan
101588,Bhavya Gupta,IT,D,English,43,82,Jan
101588,Bhavya Gupta,IT,D,Math,57,79,Feb
101588,Bhavya Gupta,IT,D,Physics,63,78,Feb
101588,Bhavya Gupta,IT,D,Chemistry,60,89,Feb
101588,Bhavya Gupta,IT,D,Programming,59,83,Feb
101588,Bhavya Gupta,IT,D,English,59,88,Feb
101588,Bhavya Gupta,IT,D,Math,69,79,Mar
101588,Bhavya Gupta,IT,D,Physics,76,92,Mar
101588,Bhavya Gupta,IT,D,Chemistry,70,80,Mar
101588,Bhavya Gupta,IT,D,Programming,65,91,Mar
101588,Bhavya Gupta,IT,D,English,65,83,Mar
101589,Saanvi Soni,MECH,A,Math,68,97,Jan
101589,Saanvi Soni,MECH,A,Physics,68,100,Jan
101589,Saanvi Soni,MECH,A,Chemistry,71,92,Jan
101589,Saanvi Soni,MECH,A,Programming,75,90,Jan
101589,Saanvi Soni,MECH,A,English,66,100,Jan
101589,Saanvi Soni,MECH,A,Math,69,96,Feb
101589,Saanvi Soni,MECH,A,Physics,71,90,Feb
101589,Saanvi Soni,MECH,A,Chemistry,72,94,Feb
101589,Saanvi Soni,MECH,A,Programming,73,100,Feb
101589,Saanvi Soni,MECH,A,English,79,92,Feb
101589,Saanvi Soni,MECH,A,Math,65,96,Mar
101589,Saanvi Soni,MECH,A,Physics,69,94,Mar
101589,Saanvi Soni,MECH,A,Chemistry,72,96,Mar
101589,Saanvi Soni,MECH,A,Programming,67,98,Mar
101589,Saanvi Soni,MECH,A,English,65,91,Mar
101590,Varun Jain,MECH,D,Math,64,83,Jan
101590,Varun Jain,MECH,D,Physics,64,88,Jan
101590,Varun Jain,MECH,D,Chemistry,71,86,Jan
101590,Varun Jain,MECH,D,Programming,71,82,Jan
101590,Varun Jain,MECH,D,English,65,94,Jan
101590,Varun Jain,MECH,D,Math,68,83,Feb
101590,Varun Jain,MECH,D,Physics,62,82,Feb
101590,Varun Jain,MECH,D,Chemistry,79,91,Feb
101590,Varun Jain,MECH,D,Programming,73,95,Feb
101590,Varun Jain,MECH,D,English,78,96,Feb
101590,Varun Jain,MECH,D,Math,83,90,Mar
101590,Varun Jain,MECH,D,Physics,67,94,Mar
101590,Varun Jain,MECH,D,Chemistry,81,87,Mar
101590,Varun Jain,MECH,D,Programming,65,94,Mar
101590,Varun Jain,MECH,D,English,74,95,Mar
101591,Nandini Bhat,ECE,B,Math,50,67,Jan
101591,Nandini Bhat,ECE,B,Physics,44,75,Jan
101591,Nandini Bhat,ECE,B,Chemistry,45,66,Jan
101591,Nandini Bhat,ECE,B,Programming,53,68,Jan
101591,Nandini Bhat,ECE,B,English,41,61,Jan
101591,Nandini Bhat,ECE,B,Math,60,67,Feb
101591,Nandini Bhat,ECE,B,Physics,60,73,Feb
101591,Nandini Bhat,ECE,B,Chemistry,58,69,Feb
101591,Nandini Bhat,ECE,B,Programming,63,71,Feb
101591,Nandini Bhat,ECE,B,English,56,66,Feb
101591,Nandini Bhat,ECE,B,Math,69,63,Mar
101591,Nandini Bhat,ECE,B,Physics,76,67,Mar
101591,Nandini Bhat,ECE,B,Chemistry,70,61,Mar
101591,Nandini Bhat,ECE,B,Programming,68,66,Mar
101591,Nandini Bhat,ECE,B,English,68,61,Mar
101592,Arjun Naidu,MECH,B,Math,90,68,Jan
101592,Arjun Naidu,MECH,B,Physics,90,58,Jan
101592,Arjun Naidu,MECH,B,Chemistry,49,90,Jan
101592,Arjun Naidu,MECH,B,Programming,53,92,Jan
101592,Arjun Naidu,MECH,B,English,96,57,Jan
101592,Arjun Naidu,MECH,B,Math,35,90,Feb
101592,Arjun Naidu,MECH,B,Physics,94,61,Feb
101592,Arjun Naidu,MECH,B,Chemistry,59,96,Feb
101592,Arjun Naidu,MECH,B,Programming,91,65,Feb
101592,Arjun Naidu,MECH,B,English,91,66,Feb
101592,Arjun Naidu,MECH,B,Math,87,70,Mar
101592,Arjun Naidu,MECH,B,Physics,88,61,Mar
101592,Arjun Naidu,MECH,B,Chemistry,93,71,Mar
101592,Arjun Naidu,MECH,B,Programming,90,68,Mar
101592,Arjun Naidu,MECH,B,English,48,91,Mar
101593,Ishaan Jain,CIVIL,C,Math,88,69,Jan
101593,Ishaan Jain,CIVIL,C,Physics,57,88,Jan
101593,Ishaan Jain,CIVIL,C,Chemistry,43,89,Jan
101593,Ishaan Jain,CIVIL,C,Programming,85,71,Jan
101593,Ishaan Jain,CIVIL,C,English,83,71,Jan
101593,Ishaan Jain,CIVIL,C,Math,44,98,Feb
101593,Ishaan Jain,CIVIL,C,Physics,51,97,Feb
101593,Ishaan Jain,CIVIL,C,Chemistry,83,68,Feb
101593,Ishaan Jain,CIVIL,C,Programming,63,71,Feb
101593,Ishaan Jain,CIVIL,C,English,49,91,Feb
101593,Ishaan Jain,CIVIL,C,Math,56,92,Mar
101593,Ishaan Jain,CIVIL,C,Physics,94,67,Mar
101593,Ishaan Jain,CIVIL,C,Chemistry,56,93,Mar
101593,Ishaan Jain,CIVIL,C,Programming,56,88,Mar
101593,Ishaan Jain,CIVIL,C,English,51,98,Mar
101594,Rohan Kapoor,EEE,B,Math,98,57,Jan
101594,Rohan Kapoor,EEE,B,Physics,87,55,Jan
101594,Rohan Kapoor,EEE,B,Chemistry,96,57,Jan
101594,Rohan Kapoor,EEE,B,Programming,85,66,Jan
101594,Rohan Kapoor,EEE,B,English,88,58,Jan
101594,Rohan Kapoor,EEE,B,Math,52,95,Feb
101594,Rohan Kapoor,EEE,B,Physics,42,95,Feb
101594,Rohan Kapoor,EEE,B,Chemistry,53,90,Feb
101594,Rohan Kapoor,EEE,B,Programming,54,98,Feb
101594,Rohan Kapoor,EEE,B,English,90,62,Feb
101594,Rohan Kapoor,EEE,B,Math,45,93,Mar
101594,Rohan Kapoor,EEE,B,Physics,95,59,Mar
101594,Rohan Kapoor,EEE,B,Chemistry,61,61,Mar
101594,Rohan Kapoor,EEE,B,Programming,49,98,Mar
101594,Rohan Kapoor,EEE,B,English,86,69,Mar
101595,Reyansh Saxena,CSE,C,Math,84,60,Jan
101595,Reyansh Saxena,CSE,C,Physics,89,65,Jan
101595,Reyansh Saxena,CSE,C,Chemistry,94,58,Jan
101595,Reyansh Saxena,CSE,C,Programming,86,57,Jan
101595,Reyansh Saxena,CSE,C,English,95,61,Jan
101595,Reyansh Saxena,CSE,C,Math,79,63,Feb
101595,Reyansh Saxena,CSE,C,Physics,79,66,Feb
101595,Reyansh Saxena,CSE,C,Chemistry,69,60,Feb
101595,Reyansh Saxena,CSE,C,Programming,69,53,Feb
101595,Reyansh Saxena,CSE,C,English,82,58,Feb
101595,Reyansh Saxena,CSE,C,Math,60,66,Mar
101595,Reyansh Saxena,CSE,C,Physics,78,57,Mar
101595,Reyansh Saxena,CSE,C,Chemistry,57,60,Mar
101595,Reyansh Saxena,CSE,C,Programming,68,64,Mar
101595,Reyansh Saxena,CSE,C,English,65,66,Mar
101596,Kiara Das,MECH,A,Math,55,94,Jan
101596,Kiara Das,MECH,A,Physics,47,94,Jan
101596,Kiara Das,MECH,A,Chemistry,51,89,Jan
101596,Kiara Das,MECH,A,Programming,61,100,Jan
101596,Kiara Das,MECH,A,English,44,95,Jan
101596,Kiara Das,MECH,A,Math,54,92,Feb
101596,Kiara Das,MECH,A,Physics,60,97,Feb
101596,Kiara Das,MECH,A,Chemistry,51,91,Feb
101596,Kiara Das,MECH,A,Programming,61,100,Feb
101596,Kiara Das,MECH,A,English,65,90,Feb
101596,Kiara Das,MECH,A,Math,72,99,Mar
101596,Kiara Das,MECH,A,Physics,71,89,Mar
101596,Kiara Das,MECH,A,Chemistry,68,89,Mar
101596,Kiara Das,MECH,A,Programming,71,94,Mar
101596,Kiara Das,MECH,A,English,77,93,Mar
101597,Sneha Mukherjee,IT,C,Math,91,56,Jan
101597,Sneha Mukherjee,IT,C,Physics,91,71,Jan
101597,Sneha Mukherjee,IT,C,Chemistry,93,71,Jan
101597,Sneha Mukherjee,IT,C,Programming,41,88,Jan
101597,Sneha Mukherjee,IT,C,English,90,72,Jan
101597,Sneha Mukherjee,IT,C,Math,40,93,Feb
101597,Sneha Mukherjee,IT,C,Physics,85,66,Feb
101597,Sneha Mukherjee,IT,C,Chemistry,86,71,Feb
101597,Sneha Mukherjee,IT,C,Programming,43,94,Feb
101597,Sneha Mukherjee,IT,C,English,86,71,Feb
101597,Sneha Mukherjee,IT,C,Math,49,91,Mar
101597,Sneha Mukherjee,IT,C,Physics,94,55,Mar
101597,Sneha Mukherjee,IT,C,Chemistry,91,57,Mar
101597,Sneha Mukherjee,IT,C,Programming,90,62,Mar
101597,Sneha Mukherjee,IT,C,English,47,94,Mar
101598,Asha Yadav,IT,A,Math,96,59,Jan
101598,Asha Yadav,IT,A,Physics,48,96,Jan
101598,Asha Yadav,IT,A,Chemistry,86,65,Jan
101598,Asha Yadav,IT,A,Programming,44,97,Jan
101598,Asha Yadav,IT,A,English,85,62,Jan
101598,Asha Yadav,IT,A,Math,41,91,Feb
101598,Asha Yadav,IT,A,Physics,40,88,Feb
101598,Asha Yadav,IT,A,Chemistry,52,97,Feb
101598,Asha Yadav,IT,A,Programming,48,90,Feb
101598,Asha Yadav,IT,A,English,86,65,Feb
101598,Asha Yadav,IT,A,Math,97,56,Mar
101598,Asha Yadav,IT,A,Physics,55,97,Mar
101598,Asha Yadav,IT,A,Chemistry,40,98,Mar
101598,Asha Yadav,IT,A,Programming,83,68,Mar
101598,Asha Yadav,IT,A,English,54,90,Mar
101599,Vivaan Rao,EEE,B,Math,68,72,Jan
101599,Vivaan Rao,EEE,B,Physics,67,81,Jan
101599,Vivaan Rao,EEE,B,Chemistry,81,80,Jan
101599,Vivaan Rao,EEE,B,Programming,66,70,Jan
101599,Vivaan Rao,EEE,B,English,60,82,Jan
101599,Vivaan Rao,EEE,B,Math,70,74,Feb
101599,Vivaan Rao,EEE,B,Physics,67,79,Feb
101599,Vivaan Rao,EEE,B,Chemistry,61,78,Feb
101599,Vivaan Rao,EEE,B,Programming,67,83,Feb
101599,Vivaan Rao,EEE,B,English,58,71,Feb
101599,Vivaan Rao,EEE,B,Math,60,81,Mar
101599,Vivaan Rao,EEE,B,Physics,69,79,Mar
101599,Vivaan Rao,EEE,B,Chemistry,73,79,Mar
101599,Vivaan Rao,EEE,B,Programming,62,78,Mar
101599,Vivaan Rao,EEE,B,English,75,72,Mar
101600,Manas Bhat,EEE,A,Math,89,68,Jan
101600,Manas Bhat,EEE,A,Physics,81,62,Jan
101600,Manas Bhat,EEE,A,Chemistry,85,59,Jan
101600,Manas Bhat,EEE,A,Programming,78,66,Jan
101600,Manas Bhat,EEE,A,English,88,62,Jan
101600,Manas Bhat,EEE,A,Math,85,67,Feb
101600,Manas Bhat,EEE,A,Physics,90,62,Feb
101600,Manas Bhat,EEE,A,Chemistry,86,65,Feb
101600,Manas Bhat,EEE,A,Programming,98,56,Feb
101600,Manas Bhat,EEE,A,English,93,65,Feb
101600,Manas Bhat,EEE,A,Math,90,60,Mar
101600,Manas Bhat,EEE,A,Physics,96,60,Mar
101600,Manas Bhat,EEE,A,Chemistry,79,58,Mar
101600,Manas Bhat,EEE,A,Programming,97,66,Mar
101600,Manas Bhat,EEE,A,English,92,61,Mar
101601,Anaya Soni,MECH,C,Math,45,77,Jan
101601,Anaya Soni,MECH,C,Physics,44,72,Jan
101601,Anaya Soni,MECH,C,Chemistry,52,71,Jan
101601,Anaya Soni,MECH,C,Programming,36,81,Jan
101601,Anaya Soni,MECH,C,English,42,82,Jan
101601,Anaya Soni,MECH,C,Math,61,71,Feb
101601,Anaya Soni,MECH,C,Physics,47,79,Feb
101601,Anaya Soni,MECH,C,Chemistry,63,75,Feb
101601,Anaya Soni,MECH,C,Programming,30,81,Feb
101601,Anaya Soni,MECH,C,English,51,78,Feb
101601,Anaya Soni,MECH,C,Math,51,74,Mar
101601,Anaya Soni,MECH,C,Physics,59,70,Mar
101601,Anaya Soni,MECH,C,Chemistry,52,78,Mar
101601,Anaya Soni,MECH,C,Programming,46,78,Mar
101601,Anaya Soni,MECH,C,English,48,79,Mar
101602,Bhavya Mukherjee,CSE,D,Math,92,64,Jan
101602,Bhavya Mukherjee,CSE,D,Physics,85,60,Jan
101602,Bhavya Mukherjee,CSE,D,Chemistry,44,92,Jan
101602,Bhavya Mukherjee,CSE,D,Programming,42,98,Jan
101602,Bhavya Mukherjee,CSE,D,English,45,95,Jan
101602,Bhavya Mukherjee,CSE,D,Math,92,72,Feb
101602,Bhavya Mukherjee,CSE,D,Physics,52,95,Feb
101602,Bhavya Mukherjee,CSE,D,Chemistry,92,66,Feb
101602,Bhavya Mukherjee,CSE,D,Programming,59,88,Feb
101602,Bhavya Mukherjee,CSE,D,English,54,92,Feb
101602,Bhavya Mukherjee,CSE,D,Math,91,61,Mar
101602,Bhavya Mukherjee,CSE,D,Physics,46,98,Mar
101602,Bhavya Mukherjee,CSE,D,Chemistry,94,66,Mar
101602,Bhavya Mukherjee,CSE,D,Programming,89,66,Mar
101602,Bhavya Mukherjee,CSE,D,English,86,69,Mar
101603,Aditya Joshi,CIVIL,B,Math,55,87,Jan
101603,Aditya Joshi,CIVIL,B,Physics,51,99,Jan
101603,Aditya Joshi,CIVIL,B,Chemistry,48,95,Jan
101603,Aditya Joshi,CIVIL,B,Programming,41,97,Jan
101603,Aditya Joshi,CIVIL,B,English,48,94,Jan
101603,Aditya Joshi,CIVIL,B,Math,67,100,Feb
101603,Aditya Joshi,CIVIL,B,Physics,62,87,Feb
101603,Aditya Joshi,CIVIL,B,Chemistry,57,93,Feb
101603,Aditya Joshi,CIVIL,B,Programming,63,92,Feb
101603,Aditya Joshi,CIVIL,B,English,61,95,Feb
101603,Aditya Joshi,CIVIL,B,Math,68,97,Mar
101603,Aditya Joshi,CIVIL,B,Physics,63,100,Mar
101603,Aditya Joshi,CIVIL,B,Chemistry,72,100,Mar
101603,Aditya Joshi,CIVIL,B,Programming,71,100,Mar
101603,Aditya Joshi,CIVIL,B,English,74,96,Mar
101604,Harsha Sharma,CSE,A,Math,52,88,Jan
101604,Harsha Sharma,CSE,A,Physics,88,70,Jan
101604,Harsha Sharma,CSE,A,Chemistry,49,88,Jan
101604,Harsha Sharma,CSE,A,Programming,95,57,Jan
101604,Harsha Sharma,CSE,A,English,48,98,Jan
101604,Harsha Sharma,CSE,A,Math,36,91,Feb
101604,Harsha Sharma,CSE,A,Physics,89,58,Feb
101604,Harsha Sharma,CSE,A,Chemistry,57,93,Feb
101604,Harsha Sharma,CSE,A,Programming,87,65,Feb
101604,Harsha Sharma,CSE,A,English,58,91,Feb
101604,Harsha Sharma,CSE,A,Math,82,66,Mar
101604,Harsha Sharma,CSE,A,Physics,63,65,Mar
101604,Harsha Sharma,CSE,A,Chemistry,48,96,Mar
101604,Harsha Sharma,CSE,A,Programming,88,72,Mar
101604,Harsha Sharma,CSE,A,English,84,69,Mar
101605,Saanvi Kapoor,EEE,C,Math,90,87,Jan
101605,Saanvi Kapoor,EEE,C,Physics,91,92,Jan
101605,Saanvi Kapoor,EEE,C,Chemistry,85,99,Jan
101605,Saanvi Kapoor,EEE,C,Programming,80,99,Jan
101605,Saanvi Kapoor,EEE,C,English,86,93,Jan
101605,Saanvi Kapoor,EEE,C,Math,75,87,Feb
101605,Saanvi Kapoor,EEE,C,Physics,85,86,Feb
101605,Saanvi Kapoor,EEE,C,Chemistry,73,87,Feb
101605,Saanvi Kapoor,EEE,C,Programming,79,94,Feb
101605,Saanvi Kapoor,EEE,C,English,79,97,Feb
101605,Saanvi Kapoor,EEE,C,Math,65,87,Mar
101605,Saanvi Kapoor,EEE,C,Physics,57,99,Mar
101605,Saanvi Kapoor,EEE,C,Chemistry,71,90,Mar
101605,Saanvi Kapoor,EEE,C,Programming,62,94,Mar
101605,Saanvi Kapoor,EEE,C,English,71,96,Mar
101606,Sneha Mishra,CIVIL,C,Math,49,63,Jan
101606,Sneha Mishra,CIVIL,C,Physics,44,57,Jan
101606,Sneha Mishra,CIVIL,C,Chemistry,54,62,Jan
101606,Sneha Mishra,CIVIL,C,Programming,45,58,Jan
101606,Sneha Mishra,CIVIL,C,English,46,67,Jan
101606,Sneha Mishra,CIVIL,C,Math,56,57,Feb
101606,Sneha Mishra,CIVIL,C,Physics,61,59,Feb
101606,Sneha Mishra,CIVIL,C,Chemistry,60,57,Feb
101606,Sneha Mishra,CIVIL,C,Programming,69,59,Feb
101606,Sneha Mishra,CIVIL,C,English,67,63,Feb
101606,Sneha Mishra,CIVIL,C,Math,79,68,Mar
101606,Sneha Mishra,CIVIL,C,Physics,71,64,Mar
101606,Sneha Mishra,CIVIL,C,Chemistry,78,71,Mar
101606,Sneha Mishra,CIVIL,C,Programming,63,71,Mar
101606,Sneha Mishra,CIVIL,C,English,75,63,Mar
101607,Myra Gupta,CIVIL,C,Math,84,90,Jan
101607,Myra Gupta,CIVIL,C,Physics,90,89,Jan
101607,Myra Gupta,CIVIL,C,Chemistry,90,93,Jan
101607,Myra Gupta,CIVIL,C,Programming,81,89,Jan
101607,Myra Gupta,CIVIL,C,English,79,85,Jan
101607,Myra Gupta,CIVIL,C,Math,90,88,Feb
101607,Myra Gupta,CIVIL,C,Physics,89,82,Feb
101607,Myra Gupta,CIVIL,C,Chemistry,84,82,Feb
101607,Myra Gupta,CIVIL,C,Programming,79,85,Feb
101607,Myra Gupta,CIVIL,C,English,91,84,Feb
101607,Myra Gupta,CIVIL,C,Math,100,90,Mar
101607,Myra Gupta,CIVIL,C,Physics,92,81,Mar
101607,Myra Gupta,CIVIL,C,Chemistry,90,87,Mar
101607,Myra Gupta,CIVIL,C,Programming,80,91,Mar
101607,Myra Gupta,CIVIL,C,English,87,81,Mar
101608,Kiran Menon,IT,D,Math,50,83,Jan
101608,Kiran Menon,IT,D,Physics,51,89,Jan
101608,Kiran Menon,IT,D,Chemistry,49,89,Jan
101608,Kiran Menon,IT,D,Programming,54,78,Jan
101608,Kiran Menon,IT,D,English,58,92,Jan
101608,Kiran Menon,IT,D,Math,58,90,Feb
101608,Kiran Menon,IT,D,Physics,66,78,Feb
101608,Kiran Menon,IT,D,Chemistry,59,78,Feb
101608,Kiran Menon,IT,D,Programming,51,91,Feb
101608,Kiran Menon,IT,D,English,60,80,Feb
101608,Kiran Menon,IT,D,Math,68,89,Mar
101608,Kiran Menon,IT,D,Physics,66,85,Mar
101608,Kiran Menon,IT,D,Chemistry,74,87,Mar
101608,Kiran Menon,IT,D,Programming,79,79,Mar
101608,Kiran Menon,IT,D,English,80,85,Mar
101609,Priya Pillai,CSE,B,Math,82,74,Jan
101609,Priya Pillai,CSE,B,Physics,68,65,Jan
101609,Priya Pillai,CSE,B,Chemistry,65,78,Jan
101609,Priya Pillai,CSE,B,Programming,72,75,Jan
101609,Priya Pillai,CSE,B,English,74,69,Jan
101609,Priya Pillai,CSE,B,Math,58,68,Feb
101609,Priya Pillai,CSE,B,Physics,71,65,Feb
101609,Priya Pillai,CSE,B,Chemistry,79,77,Feb
101609,Priya Pillai,CSE,B,Programming,70,75,Feb
101609,Priya Pillai,CSE,B,English,60,74,Feb
101609,Priya Pillai,CSE,B,Math,64,75,Mar
101609,Priya Pillai,CSE,B,Physics,70,64,Mar
101609,Priya Pillai,CSE,B,Chemistry,66,76,Mar
101609,Priya Pillai,CSE,B,Programming,66,67,Mar
101609,Priya Pillai,CSE,B,English,79,74,Mar
101610,Kiara Sharma,MECH,D,Math,68,87,Jan
101610,Kiara Sharma,MECH,D,Physics,72,80,Jan
101610,Kiara Sharma,MECH,D,Chemistry,67,85,Jan
101610,Kiara Sharma,MECH,D,Programming,58,82,Jan
101610,Kiara Sharma,MECH,D,English,63,79,Jan
101610,Kiara Sharma,MECH,D,Math,60,88,Feb
101610,Kiara Sharma,MECH,D,Physics,74,81,Feb
101610,Kiara Sharma,MECH,D,Chemistry,71,82,Feb
101610,Kiara Sharma,MECH,D,Programming,73,85,Feb
101610,Kiara Sharma,MECH,D,English,78,89,Feb
101610,Kiara Sharma,MECH,D,Math,68,80,Mar
101610,Kiara Sharma,MECH,D,Physics,62,87,Mar
101610,Kiara Sharma,MECH,D,Chemistry,66,79,Mar
101610,Kiara Sharma,MECH,D,Programming,60,89,Mar
101610,Kiara Sharma,MECH,D,English,68,78,Mar
101611,Nikhil Gupta,CSE,D,Math,91,66,Jan
101611,Nikhil Gupta,CSE,D,Physics,56,88,Jan
101611,Nikhil Gupta,CSE,D,Chemistry,84,72,Jan
101611,Nikhil Gupta,CSE,D,Programming,46,98,Jan
101611,Nikhil Gupta,CSE,D,English,55,92,Jan
101611,Nikhil Gupta,CSE,D,Math,93,65,Feb
101611,Nikhil Gupta,CSE,D,Physics,94,61,Feb
101611,Nikhil Gupta,CSE,D,Chemistry,52,95,Feb
101611,Nikhil Gupta,CSE,D,Programming,90,62,Feb
101611,Nikhil Gupta,CSE,D,English,91,62,Feb
101611,Nikhil Gupta,CSE,D,Math,50,90,Mar
101611,Nikhil Gupta,CSE,D,Physics,97,72,Mar
101611,Nikhil Gupta,CSE,D,Chemistry,85,58,Mar
101611,Nikhil Gupta,CSE,D,Programming,87,56,Mar
101611,Nikhil Gupta,CSE,D,English,47,95,Mar
101612,Tanvi Mukherjee,CSE,A,Math,53,79,Jan
101612,Tanvi Mukherjee,CSE,A,Physics,52,74,Jan
101612,Tanvi Mukherjee,CSE,A,Chemistry,31,77,Jan
101612,Tanvi Mukherjee,CSE,A,Programming,50,72,Jan
101612,Tanvi Mukherjee,CSE,A,English,48,72,Jan
101612,Tanvi Mukherjee,CSE,A,Math,41,77,Feb
101612,Tanvi Mukherjee,CSE,A,Physics,39,75,Feb
101612,Tanvi Mukherjee,CSE,A,Chemistry,52,78,Feb
101612,Tanvi Mukherjee,CSE,A,Programming,58,68,Feb
101612,Tanvi Mukherjee,CSE,A,English,45,74,Feb
101612,Tanvi Mukherjee,CSE,A,Math,39,80,Mar
101612,Tanvi Mukherjee,CSE,A,Physics,59,68,Mar
101612,Tanvi Mukherjee,CSE,A,Chemistry,54,78,Mar
101612,Tanvi Mukherjee,CSE,A,Programming,38,69,Mar
101612,Tanvi Mukherjee,CSE,A,English,51,72,Mar
101613,Asha Das,MECH,D,Math,51,69,Jan
101613,Asha Das,MECH,D,Physics,54,73,Jan
101613,Asha Das,MECH,D,Chemistry,60,71,Jan
101613,Asha Das,MECH,D,Programming,54,66,Jan
101613,Asha Das,MECH,D,English,51,67,Jan
101613,Asha Das,MECH,D,Math,67,72,Feb
101613,Asha Das,MECH,D,Physics,59,71,Feb
101613,Asha Das,MECH,D,Chemistry,58,62,Feb
101613,Asha Das,MECH,D,Programming,68,70,Feb
101613,Asha Das,MECH,D,English,62,71,Feb
101613,Asha Das,MECH,D,Math,73,65,Mar
101613,Asha Das,MECH,D,Physics,72,63,Mar
101613,Asha Das,MECH,D,Chemistry,68,64,Mar
101613,Asha Das,MECH,D,Programming,73,64,Mar
101613,Asha Das,MECH,D,English,78,64,Mar
101614,Priya Jain,CIVIL,C,Math,93,87,Jan
101614,Priya Jain,CIVIL,C,Physics,99,78,Jan
101614,Priya Jain,CIVIL,C,Chemistry,77,78,Jan
101614,Priya Jain,CIVIL,C,Programming,81,88,Jan
101614,Priya Jain,CIVIL,C,English,88,79,Jan
101614,Priya Jain,CIVIL,C,Math,78,79,Feb
101614,Priya Jain,CIVIL,C,Physics,73,90,Feb
101614,Priya Jain,CIVIL,C,Chemistry,80,81,Feb
101614,Priya Jain,CIVIL,C,Programming,74,80,Feb
101614,Priya Jain,CIVIL,C,English,81,92,Feb
101614,Priya Jain,CIVIL,C,Math,71,82,Mar
101614,Priya Jain,CIVIL,C,Physics,68,79,Mar
101614,Priya Jain,CIVIL,C,Chemistry,59,91,Mar
101614,Priya Jain,CIVIL,C,Programming,73,80,Mar
101614,Priya Jain,CIVIL,C,English,69,80,Mar
101615,Aditya Joshi,IT,D,Math,47,67,Jan
101615,Aditya Joshi,IT,D,Physics,50,67,Jan
101615,Aditya Joshi,IT,D,Chemistry,57,56,Jan
101615,Aditya Joshi,IT,D,Programming,58,57,Jan
101615,Aditya Joshi,IT,D,English,52,61,Jan
101615,Aditya Joshi,IT,D,Math,45,63,Feb
101615,Aditya Joshi,IT,D,Physics,37,58,Feb
101615,Aditya Joshi,IT,D,Chemistry,40,68,Feb
101615,Aditya Joshi,IT,D,Programming,41,64,Feb
101615,Aditya Joshi,IT,D,English,55,65,Feb
101615,Aditya Joshi,IT,D,Math,53,60,Mar
101615,Aditya Joshi,IT,D,Physics,58,58,Mar
101615,Aditya Joshi,IT,D,Chemistry,61,61,Mar
101615,Aditya Joshi,IT,D,Programming,63,69,Mar
101615,Aditya Joshi,IT,D,English,50,67,Mar
101616,Reyansh Yadav,EEE,B,Math,49,91,Jan
101616,Reyansh Yadav,EEE,B,Physics,58,93,Jan
101616,Reyansh Yadav,EEE,B,Chemistry,92,64,Jan
101616,Reyansh Yadav,EEE,B,Programming,100,67,Jan
101616,Reyansh Yadav,EEE,B,English,48,97,Jan
101616,Reyansh Yadav,EEE,B,Math,96,72,Feb
101616,Reyansh Yadav,EEE,B,Physics,56,93,Feb
101616,Reyansh Yadav,EEE,B,Chemistry,91,68,Feb
101616,Reyansh Yadav,EEE,B,Programming,97,72,Feb
101616,Reyansh Yadav,EEE,B,English,63,62,Feb
101616,Reyansh Yadav,EEE,B,Math,40,94,Mar
101616,Reyansh Yadav,EEE,B,Physics,47,98,Mar
101616,Reyansh Yadav,EEE,B,Chemistry,42,90,Mar
101616,Reyansh Yadav,EEE,B,Programming,93,60,Mar
101616,Reyansh Yadav,EEE,B,English,45,97,Mar
101617,Bhavya Bose,EEE,B,Math,57,80,Jan
